Plaintext,Ciphertext,Key,Expected Ciphertext
cbcc54db8c0c009cf36f6514e8cf8cf6,9ca1c9da06a226d48e7a810c73c4c39f,0000000000000000000000000000000000000000000000001234567812345678,9ca15bda064626d45f7a810c73c4c3c1
cc8a6cbd94962d26249c73c1324ae0f2,c5c99384758d96ee56d8ccbe78aa8d74,0000000000000000000000000000000000000000000000001234567812345678,c5c9e88475ca96eedad8ccbe78aa8d8d
4782ffafd64860157110c9263e0ba6cf,599f4905ba61053bb270949ef16ad894,0000000000000000000000000000000000000000000000001234567812345678,599f1505ba59053b1d70949ef16ad8a2
af050518657b8a231311d28e5a5215b6,0a3e2b5db499e2070a841e0ce3b1c62c,0000000000000000000000000000000000000000000000001234567812345678,0a3e475db485e207de841e0ce3b1c669
628bf0601b2a25a9bf30246823b70f17,0608e19f705d1b99488fab750a7121ac,0000000000000000000000000000000000000000000000001234567812345678,0608a39f70631b99dc8fab750a712158
4c74d7dd1650db1406d0d2f6df96464a,b6fc5da10699007a4946dda6452256aa,0000000000000000000000000000000000000000000000001234567812345678,b6fc5da10699007a4946dda6452256aa
67600319edbfd1c57201c9122bfdb8ff,72bc0829094b1b41c1b3d9bf8e6b1511,0000000000000000000000000000000000000000000000001234567812345678,72bc0829094b1b41c1b3d9bf8e6b1511
6344d7fde552bcd084d524d2ea8bc3c4,d921fa699dce46ee80ad0aa139a43ac7,0000000000000000000000000000000000000000000000001234567812345678,d921fa699dce46ee80ad0aa139a43ac7
5eb1d2e16fa4bf47121437fb9a00a970,d740c8335785439c5e71a85300fa5b65,0000000000000000000000000000000000000000000000001234567812345678,d7400e335766439c9371a85300fa5bdc
184172a11ac8edd9764e33ecac362d5a,25450a997d7456d9c5c9bf68f96d61e4,0000000000000000000000000000000000000000000000001234567812345678,254517997dad56d962c9bf68f96d6119
72d4b112fc53e895ecd43f986dfdf413,25861ca5aa3899c895dc5fcda3971c2f,0000000000000000000000000000000000000000000000001234567812345678,25868aa5aad599c8abdc5fcda3971cd3
1d640f069c7a0559978516c9f4304ad7,57dafb5466da3dbf20e9a6eef4ca0950,0000000000000000000000000000000000000000000000001234567812345678,57da8b5466b33dbf1de9a6eef4ca0908
6a30a7161dad2a3232e5c80a2a0960e4,f7a864086a7e182a7268e48ae62e1c25,0000000000000000000000000000000000000000000000001234567812345678,f7a81d086a9c182ac968e48ae62e1c91
a97677d3eab10142ee692adb1d28e64f,7e9dbf4667967df0024fc837fa4e44a4,0000000000000000000000000000000000000000000000001234567812345678,7e9dc246670b7df0984fc837fa4e448e
90ec56af6eacc69c447fba919f5ac2db,09dee6faefed8b6669d64d6196546626,0000000000000000000000000000000000000000000000001234567812345678,09decbfaefdc8b66e2d64d6196546625
43bb99493e4b21633787958c9d5a4f4f,d5fe6a5511e88b9cb6c0a1a50f371fec,0000000000000000000000000000000000000000000000001234567812345678,d5fee85511608b9c09c0a1a50f371f67
6a2f6da15d6e99113c1e21bccf7fd2ce,bf7a0d639d1a71dcb8a48b8d3c12a2eb,0000000000000000000000000000000000000000000000001234567812345678,bf7a16639dcb71dc8aa48b8d3c12a237
4288bc3a3c8703328d165a7441c641a1,985e050dc8325bd89507f11916bb6982,0000000000000000000000000000000000000000000000001234567812345678,985e4f0dc8b05bd8e907f11916bb690c
77c9703812b342d15af59cc3679cabea,5ad82fae85bc5ff93938ebf75b3c7cef,0000000000000000000000000000000000000000000000001234567812345678,5ad82fae85bc5ff93938ebf75b3c7cef
e4ba0b88963952d22d169db9fcc70608,627981eb0dfd4c3f4a2ed862fcf12bd5,0000000000000000000000000000000000000000000000001234567812345678,627981eb0dfd4c3f4a2ed862fcf12bd5
5f1f453f263896f252031aa83c7df3c9,3fcf881506a4e0fd8b880c4f7a8ec105,0000000000000000000000000000000000000000000000001234567812345678,3fcf881506a4e0fd8b880c4f7a8ec105
b8ce455f84c7010c816d9ba6995a273f,6bc1a5f96dfeefd00c6d930c9c3f9fab,0000000000000000000000000000000000000000000000001234567812345678,6bc1a5f96dfeefd00c6d930c9c3f9fab
f0cfaaf5138795f3a30ce8a24763cd3d,37155577843bac6663c19611d7db3a2c,0000000000000000000000000000000000000000000000001234567812345678,3715247784dbac6641c19611d7db3ae0
7f9452d6390676b13a940f10dae9217f,3797ca971cade6e34c7837ff1469e6a3,0000000000000000000000000000000000000000000000001234567812345678,3797ca971cade6e34c7837ff1469e6a3
a7108dbfbba3919a002f30e9117692d5,8b2cfabe5f42443f59c5185c0d58e4bb,0000000000000000000000000000000000000000000000001234567812345678,8b2c68be5f6f443f7fc5185c0d58e4ad
559495f1093a490f1c45516b284ed47e,25c099b139cb1e402bcf23f9f11e7d64,0000000000000000000000000000000000000000000000001234567812345678,25c099b139cb1e402bcf23f9f11e7d64
028241d9f10ed8254a15c2e39858dbc7,4ef330fdd2397bb96fde16dfa24e0114,0000000000000000000000000000000000000000000000001234567812345678,4ef330fdd2397bb96fde16dfa24e0114
e431e301bf8b4953dd9622d5e9ddef98,b7d1529a9dd399bb7e362a5acb24e530,0000000000000000000000000000000000000000000000001234567812345678,b7d1d79a9da299bbb4362a5acb24e5ed
eaa13a0644353b462757995355d2f145,85d80805cd29caeb9850492126eb898b,0000000000000000000000000000000000000000000000001234567812345678,85d80805cd29caeb9850492126eb898b
3bc0134fce9774fe79ca74b67ca7b861,a1ee200d193d5c857ccc0886ada4bba1,0000000000000000000000000000000000000000000000001234567812345678,a1ee0d0d196d5c85cacc0886ada4bbf5
84b440d47680a0943d472448dc5bbff8,7220c236a5979b006d7ef1fd66c13d30,0000000000000000000000000000000000000000000000001234567812345678,7220c236a5979b006d7ef1fd66c13d30
0ecf00bceb7e1d38bdeb03655ba18b5f,dce070ee576adeff7956432473c38e85,0000000000000000000000000000000000000000000000001234567812345678,dce070ee576adeff7956432473c38e85
7226b41e6a009ce5597cf575f8384f1b,478f5c2329bd42ff8dc8a712241b9552,0000000000000000000000000000000000000000000000001234567812345678,478f5c2329bd42ff8dc8a712241b9552
94c33105f9ce13996b5af00a82f02ceb,2de79fa10b94d639c0ae360468fe5f1e,0000000000000000000000000000000000000000000000001234567812345678,2de79fa10b94d639c0ae360468fe5f1e
94f5649e4f51fa7cf3f17877ce93dafa,cbd478b10ef0b93e37b5ad1130219bbe,0000000000000000000000000000000000000000000000001234567812345678,cbd478b10ef0b93e37b5ad1130219bbe
a01b3b7a659b9475548d091f7ccea451,372e04c34ee4c0ce73dfbd5665b13e40,0000000000000000000000000000000000000000000000001234567812345678,372e04c34ee4c0ce73dfbd5665b13e40
b3cbcbdb33cb011e5b760bc08d476e42,cab6c259040d670c136b0dfb3451114d,0000000000000000000000000000000000000000000000001234567812345678,cab67f59040b670c666b0dfb34511159
79dcd00163e58346586f0d684bd7b838,7dbe2669112bf46eba984fee0fc4bcaa,0000000000000000000000000000000000000000000000001234567812345678,7dbea269113ef46e49984fee0fc4bc6f
00f74bcaae1ea5fecaa803c20eb54986,18ad5f54e8985ceb04f890677dc1e245,0000000000000000000000000000000000000000000000001234567812345678,18adf854e8a65cebdef890677dc1e22c
351924c464af2fa0f704bc82b8bd1c4d,29e0d720360e7b85f1aa7e6a9f77e7f4,0000000000000000000000000000000000000000000000001234567812345678,29e0482036bd7b8590aa7e6a9f77e754
79c58528925a829ada544b1ed2c267ef,018ceb2120dc30dd8dc713926e20a19c,0000000000000000000000000000000000000000000000001234567812345678,018ceb2120dc30dd8dc713926e20a19c
a72ca918607495c7b77cf9cf0f8b57a1,3006bb0bb81b636a165e30ac0e179418,0000000000000000000000000000000000000000000000001234567812345678,3006bb0bb81b636a165e30ac0e179418
8727d019edc265dcf6fe1fa013229f6b,4157cc1c0ea5bc33cfbc609cb878c0ed,0000000000000000000000000000000000000000000000001234567812345678,41575f1c0e48bc3398bc609cb878c06b
6fd4623d2428ec80de38fb7ac6afb745,290a048085aa7d4fe3f16fd7c95feac9,0000000000000000000000000000000000000000000000001234567812345678,290a3e80853b7d4f5bf16fd7c95fea2e
46253fec1b6658a3f83a1be735891021,4cc1079e0a3f0d39adddf6d6a5c5c7a5,0000000000000000000000000000000000000000000000001234567812345678,4cc1079e0a3f0d39adddf6d6a5c5c7a5
4260eff027b740a32d3d49054708bf87,d053e12507ea87ceb60503492de24089,0000000000000000000000000000000000000000000000001234567812345678,d0531d2507c787cea10503492de24001
42bd144776f2aa903897be6537b7689e,f0c7e9158b026479d1f5d769bd44c7fe,0000000000000000000000000000000000000000000000001234567812345678,f0c786158b3e647921f5d769bd44c780
61c91373d00fca9f7df68aab2dd44f29,19d379bcffce019229efe76952c6fc1b,0000000000000000000000000000000000000000000000001234567812345678,19d379bcffce019229efe76952c6fc1b
ac7b67dafb157aabb61c805ad53399fb,4291ee17c1aa8308e6dc849f3a82b914,0000000000000000000000000000000000000000000000001234567812345678,42910c17c1d78308f6dc849f3a82b963
b724919a0dfa493b0d02b638dd3a3067,56eb62d750a881d0c4ee9556a095b2e2,0000000000000000000000000000000000000000000000001234567812345678,56eb5cd750f781d08bee9556a095b2a2
c508c204b6ead8ffcbb298b9af5d07cf,d37ea2e5731aa789f3e5b5c3373684e2,0000000000000000000000000000000000000000000000001234567812345678,d37ea2e5731aa789f3e5b5c3373684e2
8c02b2fe50f9c90197524c3acae9eabc,b71c38bf5ff153449b8bcca24769b799,0000000000000000000000000000000000000000000000001234567812345678,b71cb3bf5fd25344718bcca24769b7d0
9a3e81569932083e2eb2f5edce17133e,572b65d55635040a626aa7bbb095901e,0000000000000000000000000000000000000000000000001234567812345678,572b4bd55686040a736aa7bbb095905d
07a9a9f45717384f503299a8cd715cea,08c7dbce5a6c4263502f225c7b96ad4f,0000000000000000000000000000000000000000000000001234567812345678,08c7dbce5a6c4263502f225c7b96ad4f
85ed47d67512ba3e2b184c17de327305,26bdff90566300930137de002cfb3045,0000000000000000000000000000000000000000000000001234567812345678,26bdff90566300930137de002cfb3045
d1a060320043035082139f205d623ba8,aae7326627d62c153590fa8addb953b9,0000000000000000000000000000000000000000000000001234567812345678,aae7326627d62c153590fa8addb953b9
ba79587aee43dea3bc81b6d3f7471e4a,5d927e4ddb008b9d525c10152314c22f,0000000000000000000000000000000000000000000000001234567812345678,5d929f4ddb548b9dd45c10152314c27e
a514c80988defda41fc8174d34f44f2a,d0578dd8e2abf1cc986fd6dcdd70f07d,0000000000000000000000000000000000000000000000001234567812345678,d0578dd8e2abf1cc986fd6dcdd70f07d
770a650ec62a5106c7efd2ecc1b227ee,7b3d66f154b5e234190a206ac36b96a9,0000000000000000000000000000000000000000000000001234567812345678,7b3d9ef15475e234340a206ac36b96cc
c93633c4af856a9240ab7a7e9f55ff4c,16ac75ffb2cb77a14107e7336c8b148b,0000000000000000000000000000000000000000000000001234567812345678,16ace0ffb20677a1d907e7336c8b14c7
7bf8090e8ed92aed5d9c7f29cdf2baf6,7ee8d59aad268aacffc039e5543affd1,0000000000000000000000000000000000000000000000001234567812345678,7ee8919aad5c8aacfbc039e5543aff4f
5a2ce91d5beb752cc04d5570eeb8657b,58f8e0d686f7b84e0878c8879f2d297f,0000000000000000000000000000000000000000000000001234567812345678,58f876d686f8b84e7278c8879f2d2985
546f9fdbb8b56600c0eaefd1becf2ae1,c407d61e65664693d9150085c1cdc169,0000000000000000000000000000000000000000000000001234567812345678,c407d61e65664693d9150085c1cdc169
3892dbe68c0159dcdc5de124ac012d26,50e417379025263a2fd2d4866ff295a5,0000000000000000000000000000000000000000000000001234567812345678,50e4d837901f263a45d2d4866ff29530
9005b18ad50c42ebab483cff7d0633a7,8cad1a4dfd1a52c8d0904ad6a340efe2,0000000000000000000000000000000000000000000000001234567812345678,8cad1a4dfd1a52c8d0904ad6a340efe2
ef4e7e6f360407aa65c052badc249cb0,c4abcd8ca9ea9623791a50899ba5f861,0000000000000000000000000000000000000000000000001234567812345678,c4ab3a8ca94296231d1a50899ba5f808
b4835571f0f3b106ece47e1e4c5f7781,90b419c8ac8f59c84a46e670aac0b462,0000000000000000000000000000000000000000000000001234567812345678,90b4cdc8ac3159c8d546e670aac0b429
66d0928ca0fc75ee69dbca4c80f5417d,a1eaf34384f22aa89f34bfc1a881a1f3,0000000000000000000000000000000000000000000000001234567812345678,a1eab34384d32aa87e34bfc1a881a1e1
138b072eed3002be31dc55b8e071a9d4,52cc9ad00fb8eed323e91ee914c36860,0000000000000000000000000000000000000000000000001234567812345678,52cc7ed00f3ceed341e91ee914c3683b
d6ac12fec80e3782dde7b8d86234467d,7f18d48f7dfa61dc165b22bfc33fead3,0000000000000000000000000000000000000000000000001234567812345678,7f18d48f7dfa61dc165b22bfc33fead3
3cfa17d61f07b994cc7d4a66dcf667a0,84555a629b1cf548c10d3ab9a593ba4d,0000000000000000000000000000000000000000000000001234567812345678,84555a629b1cf548c10d3ab9a593ba4d
c976ae4d8262900e90b8a681a3387d9b,ba5f4f38445519858a1967147daeaf70,0000000000000000000000000000000000000000000000001234567812345678,ba5f963844d51985d11967147daeaf53
79c3ab808062ca0a494185d083e3a80d,80832192ab6fe2614c753d4cf953f872,0000000000000000000000000000000000000000000000001234567812345678,80832192ab6fe2614c753d4cf953f872
f18fa0a83a08ac160323a3fdb33e8637,95f7bd97c99d60859ae0ae0208890f71,0000000000000000000000000000000000000000000000001234567812345678,95f7be97c93960855ee0ae0208890ffd
7f0c5bce8e7dfd2788472e7f48a7c4e0,aab599cdff3c290d811b1b0970e90942,0000000000000000000000000000000000000000000000001234567812345678,aab599cdff3c290d811b1b0970e90942
15b5e6c83de95e59dc560aacb59146c8,0e53798450d30825b0506a55c46b23d6,0000000000000000000000000000000000000000000000001234567812345678,0e53258450bc08257f506a55c46b23db
06e4d7a1878c51f89ee489f1ce3aa9df,ee4d36a6709b337f18b1ccbf298f23ce,0000000000000000000000000000000000000000000000001234567812345678,ee4d36a6709b337f18b1ccbf298f23ce
38ecd40489f4d65811070a534330f33d,fbb2eecf538d17092175d8661d3363ff,0000000000000000000000000000000000000000000000001234567812345678,fbb233cf53051709ba75d8661d33632e
2df7e59701f8a384f7b842b7f4660a11,94e623425d83383c210f4afb248fd772,0000000000000000000000000000000000000000000000001234567812345678,94e623425d83383c210f4afb248fd772
15c728e7b599c675667d7fb597dbbb52,f403a40177644a0a206d2c956f47603c,0000000000000000000000000000000000000000000000001234567812345678,f403a40177644a0a206d2c956f47603c
c5656c5be1dc7bcb43f4f0fbd4e82827,8ee1254261d6d23ba1a55a9a33773dcc,0000000000000000000000000000000000000000000000001234567812345678,8ee1254261d6d23ba1a55a9a33773dcc
d562cad1169d5042b1c7b5b9a3ae2445,144fff0fa2d62f0e2059ba33de2d5846,0000000000000000000000000000000000000000000000001234567812345678,144fff0fa2d62f0e2059ba33de2d5846
11ad9b866ab2917bdbd8f4947cdb9e0d,897935519b26a8b6e0e92e55b55e5c19,0000000000000000000000000000000000000000000000001234567812345678,897964519b38a8b6f1e92e55b55e5c59
d5f0a205c6e4c09104ee7e181c8c4809,4cf30d4123c552d3f2c4dfa3f958bd4a,0000000000000000000000000000000000000000000000001234567812345678,4cf30d4123c552d3f2c4dfa3f958bd4a
5fea053851e2724eb2e3c544a8fa7866,edce68bb990d1e4f1f0181c6bdad3888,0000000000000000000000000000000000000000000000001234567812345678,edce90bb991b1e4fa50181c6bdad38a9
c7270ecb9aba4cb24b2376300c5f8373,d31e9e001940ebcef757956c182a2985,0000000000000000000000000000000000000000000000001234567812345678,d31e19001933ebcec857956c182a295a
3f40ccffbd4d2dd87e76ccb10cccc1a7,46f234323208256acc5de0705d5f56c3,0000000000000000000000000000000000000000000000001234567812345678,46f26a3232c0256a9b5de0705d5f5645
400302daaeab5293a2ab2cdbdb5f2219,75e72adaaaad3f6da7da380632eed68d,0000000000000000000000000000000000000000000000001234567812345678,75e788daaa333f6dbada380632eed660
4f6bbc60e3e8149874df0292fea6d4d8,ca2d0539a4aa4866ac103469459d5f1b,0000000000000000000000000000000000000000000000001234567812345678,ca2d0539a4aa4866ac103469459d5f1b
6bdbe9dd6156869e1f9a4dc38aa3f0db,50c3c0e8eb03fb66b166cd2607d8993b,0000000000000000000000000000000000000000000000001234567812345678,50c3c0e8eb03fb66b166cd2607d8993b
afbee540750e6bc8d507e51f8ff38951,4f5ed56fa5b4661075d7ba96d664c587,0000000000000000000000000000000000000000000000001234567812345678,4f5ed56fa5b4661075d7ba96d664c587
a924ba987e6d7a92c36605f2bab54aa3,4ee2917d555c6be8cf92b30f00748eee,0000000000000000000000000000000000000000000000001234567812345678,4ee29a7d55c26be89692b30f00748e54
8c111ec72e0c1f54d82be8ed26ba09d6,1144c70ddf7f2ca3c7b9aa6e8cc2e901,0000000000000000000000000000000000000000000000001234567812345678,11447d0ddf802ca393b9aa6e8cc2e904
ef7ad418e7a4a6941ff25f2db9880886,105a4733cb5e13f0eace4609cbca27eb,0000000000000000000000000000000000000000000000001234567812345678,105a7c33cb6213f076ce4609cbca2763
10f2d7f5de6e36044add528b0634415a,9a0f40413a99b874ce01253420e776a5,0000000000000000000000000000000000000000000000001234567812345678,9a0ff8413ab5b8745201253420e776fa
f417deb1a8df4cde1d615fab302e44b6,41abe5d1732d0731bd45e9a8b049f2d5,0000000000000000000000000000000000000000000000001234567812345678,41abe5d1732d0731bd45e9a8b049f2d5
4172ad0d9c286f1e4e19ec700d18dd30,d85fef7e0cae6a5c4782142b34db2f55,0000000000000000000000000000000000000000000000001234567812345678,d85fa47e0cf86a5cfe82142b34db2f15
027d7c4528139d5cf5848451292421c6,2859b99af83b1fcb5c89a9ba9d91eb60,0000000000000000000000000000000000000000000000001234567812345678,2859b99af83b1fcb5c89a9ba9d91eb60
6bb9d9a0596bdc2ec433ea0a4d910335,d6e40739415b0643414f8e57a2e3f4ee,0000000000000000000000000000000000000000000000001234567812345678,d6e40739415b0643414f8e57a2e3f4ee
464db32c3436763a04c5da9be4a492c1,e42aa59d003f43e321981c67aeaa5c76,0000000000000000000000000000000000000000000000001234567812345678,e42a659d001d43e348981c67aeaa5c57
2b004c358bb984c0d74fd73cd9858c88,9404735aecf266efab7a1f9294d2e7c7,0000000000000000000000000000000000000000000000001234567812345678,9404d75aec7b66ef667a1f9294d2e7b3
afe4afc135a628181cc51fadd30617c2,5128c66c7158a7a7eae3d1a099a09b73,0000000000000000000000000000000000000000000000001234567812345678,5128c66c7158a7a7eae3d1a099a09b73
67f1614f7979b3130f2d4eafa279adc2,217bffe03c9f9cb1df368ed757c14cd5,0000000000000000000000000000000000000000000000001234567812345678,217bffe03c9f9cb1df368ed757c14cd5
e29aabb67f7c951167279f9e0071cd70,edc81aad469f2f65339104955daedc6d,0000000000000000000000000000000000000000000000001234567812345678,edc81aad469f2f65339104955daedc6d
e20acba65f8e361b9975be4bf8b9e913,ae44a0fff0970ef565dc36901709ac58,0000000000000000000000000000000000000000000000001234567812345678,ae44b5fff0860ef5e3dc36901709ac6b
2236602eb82c6ee8d74e2c77467b5815,ace8fc74ddcb95405471110e3ff23c62,0000000000000000000000000000000000000000000000001234567812345678,ace87d74ddab9540e471110e3ff23cf5
0a4fddaf181386af2a326d95cdaf66f3,ad40d6bf1797b5cca882426be0a901c0,0000000000000000000000000000000000000000000000001234567812345678,ad40d6bf1797b5cca882426be0a901c0
b1f741ddbc0cfbf8e027dfc7db5152e5,17179f23f361c6d3af62e30f320a0200,0000000000000000000000000000000000000000000000001234567812345678,17171023f3adc6d32362e30f320a02e9
f0a9f18a8fb6feca0bdc3deb8e99dc45,841ee9cdbcbbd197b3027ec3ba8e2364,0000000000000000000000000000000000000000000000001234567812345678,841ee9cdbcbbd197b3027ec3ba8e2364
85378a30e441002b4835c22274c64b79,0dd51a94e11426287726bfec27bcee8e,0000000000000000000000000000000000000000000000001234567812345678,0dd51a94e11426287726bfec27bcee8e
1621b5aecaad41b5e52ec48ab26bf7ac,a151eaee82757e10f5d46a3dc0be7182,0000000000000000000000000000000000000000000000001234567812345678,a151eaee82757e10f5d46a3dc0be7182
0e940f3bbe1b964d1967ad6bd2722adf,e2b64d87257f94a5a31e12e7930521b2,0000000000000000000000000000000000000000000000001234567812345678,e2b69187257a94a5521e12e7930521be
e91d58ae980cdf8a1c38c5488a531d09,1dbfda71a7822f2a2ca00b38b82f86ff,0000000000000000000000000000000000000000000000001234567812345678,1dbfda71a7822f2a2ca00b38b82f86ff
eac11c53f07419440cede2e89095cb03,27540fbdb56914655d846dce81d83781,0000000000000000000000000000000000000000000000001234567812345678,27541bbdb53c1465a6846dce81d837c7
9b5d0e6b71413b1356fc204459d43d9b,37393f0eb8c06cbd93c00705f6d0c97b,0000000000000000000000000000000000000000000000001234567812345678,3739d60eb8a26cbd1ac00705f6d0c96d
186f30dfdfe7cca0ec98f6ecaa015214,8e12227fe50fa15c91b8135662310e45,0000000000000000000000000000000000000000000000001234567812345678,8e12ea7fe5c7a15c5fb8135662310ef6
ba0979f3bf8cf42480e1a78d38253901,9763798d778de152d7447906b6097d7d,0000000000000000000000000000000000000000000000001234567812345678,9763c88d77cce1528f447906b6097d3c
f5255677cc2e17cc14f58ade3a0fabbf,9708a03ede7301951a21d24b5444f1cd,0000000000000000000000000000000000000000000000001234567812345678,9708c33eded80195ac21d24b5444f103
7332fbb428326c0405d79c51f634564c,a6b27b7bb11fcaebba59def720364b89,0000000000000000000000000000000000000000000000001234567812345678,a6b27b7bb11fcaebba59def720364b89
8f0caba9672e4013697413dc2315f2b2,44283fb31ee0efce93e83cfd44995f44,0000000000000000000000000000000000000000000000001234567812345678,44283fb31ee0efce93e83cfd44995f44
f94435d2501a1d32d9194de8c1d5168f,5649aa35d0af1c0b2b41728f2870ad13,0000000000000000000000000000000000000000000000001234567812345678,5649e535d06b1c0bd241728f2870adf6
f31bc817eb73864331aa64165711fc25,cfa3024c820ce592dc3ede73b6ef135b,0000000000000000000000000000000000000000000000001234567812345678,cfa3e74c82aee592bf3ede73b6ef1318
73a76fc1e15fb9db24d8e046d6201b4e,00edc51ede62d9f153e21f36f22a827e,0000000000000000000000000000000000000000000000001234567812345678,00ed3d1eded9d9f14ae21f36f22a82b8
5a1d4ba69a41a6b55a4938ddecf54efd,624900e4ba700f8f3b3aaafd41bd85ff,0000000000000000000000000000000000000000000000001234567812345678,6249a9e4ba5a0f8ffb3aaafd41bd858d
8a3acc9a683f1970507307a65bb1296c,908deb8ea9946896d51087ea721004a5,0000000000000000000000000000000000000000000000001234567812345678,908deb8ea9946896d51087ea721004a5
ea855b5a6c02a1f6e5dd9c0111fef73b,bcfa9d886b941e6c28cf1c1ca87f3267,0000000000000000000000000000000000000000000000001234567812345678,bcfa9d886b941e6c28cf1c1ca87f3267
ea4486cb0c9ef5146239abb7af55c4f9,3154c730b96b0de34656750e11315515,0000000000000000000000000000000000000000000000001234567812345678,3154c730b96b0de34656750e11315515
cbf85dc706afd515558552b071ee7d9a,a666f462bb6b1fb9a1331651849aba82,0000000000000000000000000000000000000000000000001234567812345678,a6669362bb031fb9db331651849abaca
7439a3b175150b322265796f21055843,a89bbf25a8a02b9e7e44f527133296d5,0000000000000000000000000000000000000000000000001234567812345678,a89b6525a8fe2b9ea544f52713329616
db3a15596a13fbf44cbea232532270aa,7cc2bcd704d6c84fd5318e6a2f03d872,0000000000000000000000000000000000000000000000001234567812345678,7cc2e4d704f5c84fae318e6a2f03d8f3
f69e68cd3e5ea27988e65a716b19fbbf,a3a36cd90c4877cd3973b577f00de13a,0000000000000000000000000000000000000000000000001234567812345678,a3a369d90c4e77cd4973b577f00de112
043668f88adf98eb2bb9182408226530,dc512ea4fb9201cc8ccf29def0bb8bc4,0000000000000000000000000000000000000000000000001234567812345678,dc512ea4fb9201cc8ccf29def0bb8bc4
fc1cfdf63750d026cfc9dd21d2d7138e,dd579857bd95e4b912a5d0f93b47e9ef,0000000000000000000000000000000000000000000000001234567812345678,dd579857bd95e4b912a5d0f93b47e9ef
e10ede077bb76522ee56f1ef4553bd24,283506c83fdb1f7c2c0c9d24f2647fe8,0000000000000000000000000000000000000000000000001234567812345678,283506c83fdb1f7c2c0c9d24f2647fe8
e7d713b696491d1837faba5df0e50a65,c574bab318fc1ddd15f072fb00923a3e,0000000000000000000000000000000000000000000000001234567812345678,c574bab318fc1ddd15f072fb00923a3e
f0ecb0adbfa824de2102cf75f5dd5590,4ee563fe12ea4a587a857a26ab5ec987,0000000000000000000000000000000000000000000000001234567812345678,4ee563fe12ea4a587a857a26ab5ec987
65fc93572af0cc3ef0b7bdcc4b62db98,b3fc4485671746175fea9b419be0782f,0000000000000000000000000000000000000000000000001234567812345678,b3fc9f85677746170bea9b419be078d3
bdd1f248ed864e6335125feff1dff52d,c8f98b668c76293b398d507c04beed00,0000000000000000000000000000000000000000000000001234567812345678,c8f96a668c1b293bbf8d507c04beeda1
f195abf391e8f503dcdd9ca92a8ed848,17171faa9acfdf92f29326a9a280aa14,0000000000000000000000000000000000000000000000001234567812345678,171729aa9a8edf92be9326a9a280aa53
d6b44a4e6504d1f27a6b8b6484735a64,c9186bd0e8bbb33ea8a9a43a56727793,0000000000000000000000000000000000000000000000001234567812345678,c9186bd0e8bbb33ea8a9a43a56727793
d9fe2ee1383527cd8544fa45ab93ccb5,c8c9078ecef36d3f63582e5a15f57dd6,0000000000000000000000000000000000000000000000001234567812345678,c8c9bc8eceb86d3f45582e5a15f57da8
dbe6b4f16180be33da2ab8951b56eeb4,93950c78ba4f7e17ca41782d7e074529,0000000000000000000000000000000000000000000000001234567812345678,93950c78ba4f7e17ca41782d7e074529
a785af24bf5dc3762266924a84cf25c9,a4bb615ff1a078bc7b7d954a00d9c298,0000000000000000000000000000000000000000000000001234567812345678,a4bb9c5ff15678bcb57d954a00d9c2fc
77c3ca872dce5e69decb9d7118157297,e2125f5c884cfa170ddefe084b59ee82,0000000000000000000000000000000000000000000000001234567812345678,e2125f5c884cfa170ddefe084b59ee82
0bbd6f5c0fdeaeee302d86df0ca4a33e,8515835b64b74ca2f46e7d6291e074b5,0000000000000000000000000000000000000000000000001234567812345678,8515605b64b64ca2526e7d6291e074c1
9189ac27e9bd858b111559bae1b77d7e,7da4ab1bf7ff336cf317d37debaf26e2,0000000000000000000000000000000000000000000000001234567812345678,7da4ab1bf7ff336cf317d37debaf26e2
211018a88af0d4e96e2c0dbe546eb8db,0125f3e9018591724044f3324d38e6f1,0000000000000000000000000000000000000000000000001234567812345678,012526e901d891728644f3324d38e68b
9f94e3481e15b10f9d12e56762966a38,be40c09a0e58876d60bbf359383d065a,0000000000000000000000000000000000000000000000001234567812345678,be40449a0e36876d35bbf359383d0606
3b928692f0e4ced3d05dd9d84ff08b55,8bb41ba7b164dc348fd9249dac00252b,0000000000000000000000000000000000000000000000001234567812345678,8bb41ba7b164dc348fd9249dac00252b
e906d91376e46d4ebf2480591e0f2e9d,17081954cda2eb24710e6d8229df0ae6,0000000000000000000000000000000000000000000000001234567812345678,17081954cda2eb24710e6d8229df0ae6
acb83880253bea65eb19e453d7f51363,bc99ae4a9d1dc645d4fbeb49ff221b6e,0000000000000000000000000000000000000000000000001234567812345678,bc99164a9d18c64590fbeb49ff221b02
9e39e4a3889caf32a1d20adbc2947e70,394cecdd12c0392319318cebdb2fb511,0000000000000000000000000000000000000000000000001234567812345678,394cecdd12c0392319318cebdb2fb511
2abb3c8c3a9055333ca35d955d751b8e,4fc591ad18613a6b0bb228252e956857,0000000000000000000000000000000000000000000000001234567812345678,4fc57bad18353a6b17b228252e95684b
b7bfe518368bfede8cef06a6a78298a0,f17323690558d75711c8653cde6f9915,0000000000000000000000000000000000000000000000001234567812345678,f173a1690565d75775c8653cde6f9900
a229b443eede74f97f1431bd5175aa55,4388a3cf882c6853998b701935634534,0000000000000000000000000000000000000000000000001234567812345678,4388a3cf882c6853998b701935634534
